player_id,player_name,position,recent_team,wk1_opp,wk1_points,wk1_vorp,matchup_mult,base_pg,projected_season_points,wk1_overall_rank,wk1_pos_rank,overall_rank
00-0033280,Christian McCaffrey,RB,SF,LA,22.95,10.33,1.12,20.488235294117647,348.3,1,1,5
00-0036900,Ja'Marr Chase,WR,CIN,TB,21.68,9.16,1.003633483037199,21.605882352941176,367.3,2,1,1
00-0039075,Puka Nacua,WR,LA,SF,21.64,9.12,1.010515829090104,21.41764705882353,364.1,3,2,3
00-0039338,Brock Bowers,TE,LV,MIA,18.08,8.1,1.12,16.147058823529413,274.5,4,1,10
00-0038542,Bijan Robinson,RB,ATL,PIT,20.33,7.71,0.9517931430210873,21.358823529411765,363.1,5,2,4
00-0039139,Jahmyr Gibbs,RB,DET,NO,20.2,7.58,0.9410582019717192,21.46470588235294,364.9,6,3,2
00-0038543,Jaxon Smith-Njigba,WR,SEA,NE,19.59,7.07,1.015730034955633,19.28235294117647,327.8,7,3,7
00-0034844,Saquon Barkley,RB,PHI,WAS,19.47,6.85,1.12,17.38235294117647,295.5,8,4,16
00-0040666,Omarion Hampton,RB,LAC,ARI,19.07,6.45,1.12,17.029411764705884,289.5,9,5,18
00-0039040,De'Von Achane,RB,MIA,LV,18.75,6.13,1.0310045062932716,18.188235294117646,309.2,10,6,12
00-0037248,James Cook,RB,BUF,HOU,18.37,5.75,0.9845794392523364,18.65294117647059,317.1,11,7,11
00-0036358,CeeDee Lamb,WR,DAL,NYG,18.08,5.56,1.014317887211449,17.823529411764707,303.0,12,4,13
00-0037744,Trey McBride,TE,ARI,LAC,15.54,5.56,0.9558416602613374,16.258823529411764,276.4,13,2,9
00-0036223,Jonathan Taylor,RB,IND,BAL,18.08,5.46,0.9003392669072325,20.08235294117647,341.4,14,8,6
00-0036963,Amon-Ra St. Brown,WR,DET,NO,17.94,5.42,0.9407840467180809,19.070588235294117,324.2,15,5,8
00-0039067,Rashee Rice,WR,KC,DEN,17.71,5.19,1.044154370034052,16.958823529411767,288.3,16,6,19
00-0032764,Derrick Henry,RB,BAL,IND,17.71,5.09,1.0066946943144737,17.58823529411765,299.0,17,9,15
00-0039337,Malik Nabers,WR,NYG,DAL,17.29,4.77,1.12,15.435294117647057,262.4,18,7,32
00-0037840,Kyren Williams,RB,LA,SF,17.33,4.71,1.1140611724723875,15.558823529411764,264.5,19,10,30
00-0034857,Josh Allen,QB,BUF,HOU,22.64,4.46,0.9777569811970225,23.158823529411762,393.7,20,1,14
00-0037239,Chris Olave,WR,NO,DET,16.79,4.27,1.12,14.988235294117647,254.8,21,8,35
00-0036322,Justin Jefferson,WR,MIN,GB,16.73,4.21,1.0661672448151154,15.688235294117646,266.7,22,9,27
00-0037238,Drake London,WR,ATL,PIT,16.6,4.08,1.0074913277732673,16.476470588235294,280.1,23,10,20
00-0038597,Chase Brown,RB,CIN,TB,16.59,3.97,1.0173302370551978,16.305882352941175,277.2,24,11,21
00-0040126,Colston Loveland,TE,CHI,CAR,13.73,3.75,1.019946195234435,13.458823529411765,228.8,25,3,22
00-0040124,Tetairoa McMillan,WR,CAR,CHI,16.12,3.6,1.12,14.394117647058822,244.7,26,11,41
00-0036442,Joe Burrow,QB,CIN,TB,21.62,3.44,1.12,19.305882352941175,328.2,27,2,49
00-0040122,Ashton Jeanty,RB,LV,MIA,16.01,3.39,0.9374117301748995,17.08235294117647,290.4,28,12,17
00-0037247,George Pickens,WR,DAL,NYG,15.69,3.17,1.014317887211449,15.46470588235294,262.9,29,12,31
00-0035676,A.J. Brown,WR,NE,SEA,15.59,3.07,0.9842699650443667,15.835294117647058,269.2,30,13,26
00-0030506,Travis Kelce,TE,KC,DEN,12.98,3.0,1.12,11.588235294117647,197.0,31,4,43
00-0037740,Garrett Wilson,WR,NYJ,TEN,15.44,2.92,1.0943461694577925,14.111764705882353,239.9,32,14,46
00-0036389,Jalen Hurts,QB,PHI,WAS,21.08,2.9,1.0798308801254093,19.523529411764706,331.9,33,3,45
00-0036912,DeVonta Smith,WR,PHI,WAS,15.31,2.79,1.102516596179278,13.882352941176471,236.0,34,15,52
00-0039064,Zay Flowers,WR,BAL,IND,15.28,2.76,1.0738153535935475,14.229411764705883,241.9,35,16,44
00-0036997,Javonte Williams,RB,DAL,NYG,15.32,2.7,1.1018068336815208,13.905882352941177,236.4,36,13,51
00-0033288,George Kittle,TE,SF,LA,12.62,2.64,0.9467105263157894,13.329411764705881,226.6,37,5,23
00-0036970,Kyle Pitts,TE,ATL,PIT,12.61,2.63,1.12,11.258823529411766,191.4,38,6,50
00-0036410,Tee Higgins,WR,CIN,TB,15.14,2.62,1.003633483037199,15.088235294117647,256.5,39,17,34
00-0036275,D'Andre Swift,RB,CHI,CAR,15.16,2.54,1.117795151341271,13.558823529411764,230.5,40,14,55
00-0040691,Jaxson Dart,QB,NYG,DAL,20.7,2.52,1.12,18.48235294117647,314.2,41,4,61
00-0037834,Brock Purdy,QB,SF,LA,20.34,2.16,1.0990438892049184,18.50588235294118,314.6,42,5,60
00-0036554,Nico Collins,WR,HOU,BUF,14.63,2.11,0.9197476201018375,15.905882352941175,270.4,43,18,24
00-0039361,Bucky Irving,RB,TB,CIN,14.61,1.99,1.0668614789619988,13.694117647058825,232.8,44,15,53
00-0031381,Davante Adams,WR,LA,SF,14.49,1.97,1.010515829090104,14.341176470588236,243.8,45,19,42
00-0034351,Dallas Goedert,TE,PHI,WAS,11.92,1.94,1.0985782413774627,10.847058823529412,184.4,46,7,56
00-0034796,Lamar Jackson,QB,BAL,IND,20.05,1.87,1.0045391158834194,19.958823529411767,339.3,47,6,37
00-0031408,Mike Evans,WR,SF,LA,14.34,1.82,1.12,12.799999999999999,217.6,48,20,77
00-0033873,Patrick Mahomes,QB,KC,DEN,19.97,1.79,1.0886907627007396,18.341176470588238,311.8,49,7,69
00-0035700,Josh Jacobs,RB,GB,MIN,14.27,1.65,0.954732471209793,14.947058823529412,254.1,50,16,36
00-0035640,DK Metcalf,WR,PIT,ATL,14.16,1.64,1.12,12.647058823529411,215.0,51,21,87
00-0039851,Drake Maye,QB,NE,SEA,19.63,1.45,1.0090309398715704,19.458823529411767,330.8,52,8,47
00-0040128,Tyler Warren,TE,IND,BAL,11.36,1.38,0.88,12.905882352941177,219.4,53,9,29
00-0038996,Tucker Kraft,TE,GB,MIN,11.36,1.38,0.88,12.905882352941177,219.4,54,8,28
LOV121782,Jeremiyah Love,RB,ARI,LAC,14.0,1.38,0.88,15.905882352941175,270.4,55,17,25
00-0038134,Kenneth Walker III,RB,KC,DEN,13.91,1.29,0.9027475988033381,15.405882352941175,261.9,56,18,33
00-0039065,Sam LaPorta,TE,DET,NO,11.26,1.28,0.9519861753621377,11.823529411764707,201.0,57,10,38
00-0040715,Cam Skattebo,RB,NYG,DAL,13.84,1.22,0.9571634524076728,14.458823529411765,245.8,58,19,40
00-0036355,Justin Herbert,QB,LAC,ARI,19.23,1.05,1.0498865160921143,18.31764705882353,311.4,59,9,70
00-0038933,Dalton Kincaid,TE,BUF,HOU,11.01,1.03,1.0778618791442511,10.211764705882352,173.6,60,11,72
00-0040663,Harold Fannin Jr.,TE,CLE,JAX,11.0,1.02,0.9341660261337432,11.776470588235293,200.2,61,12,39
00-0036252,Michael Pittman,WR,PIT,ATL,13.48,0.96,1.12,12.035294117647059,204.6,62,22,136
00-0036973,Travis Etienne,RB,NO,DET,13.48,0.86,1.0085179302128837,13.370588235294118,227.3,63,20,57
00-0035261,Tony Pollard,RB,TEN,NYJ,13.43,0.81,1.12,11.988235294117647,203.8,64,21,140
00-0033040,Tyreek Hill,WR,MIA,LV,13.31,0.79,1.0084519398216647,13.194117647058825,224.3,65,23,58
00-0034348,Courtland Sutton,WR,DEN,KC,13.18,0.66,1.014317887211449,12.994117647058824,220.9,66,24,68
TAT143045,Carnell Tate,WR,TEN,NYJ,13.06,0.54,1.0262592801120816,12.723529411764707,216.3,67,25,82
00-0034855,Baker Mayfield,QB,TB,CIN,18.71,0.53,1.0753069114585085,17.400000000000002,295.8,68,11,135
00-0039910,Jayden Daniels,QB,WAS,PHI,18.71,0.53,0.988312219043727,18.929411764705883,321.8,69,10,54
00-0040734,TreVeyon Henderson,RB,NE,SEA,13.04,0.42,1.0,13.041176470588235,221.7,70,22,65
00-0036613,Jaylen Waddle,WR,DEN,KC,12.86,0.34,1.014317887211449,12.676470588235293,215.5,71,26,85
PRI206342,Jadarian Price,RB,SEA,NE,12.91,0.29,1.0,12.905882352941177,219.4,72,23,71
00-0037692,Brandon Aubrey,K,DAL,NYG,6.75,0.26,1.0,6.747058823529412,114.7,73,1,74
00-0039915,Ladd McConkey,WR,LAC,ARI,12.78,0.26,0.9820551765676352,13.011764705882353,221.2,74,27,67
00-0037224,Cameron Dicker,K,LAC,ARI,6.72,0.23,1.0,6.723529411764706,114.3,75,2,75
LEM694125,Makai Lemon,WR,PHI,WAS,12.74,0.22,1.102516596179278,11.558823529411764,196.5,76,28,162
00-0032726,Ka'imi Fairbairn,K,HOU,BUF,6.7,0.21,1.0,6.7,113.9,77,3,76
00-0039409,Cam Little,K,JAX,CLE,6.65,0.16,1.0,6.652941176470588,113.1,78,4,78
00-0031492,Jason Myers,K,SEA,NE,6.65,0.16,1.0,6.652941176470588,113.1,79,5,79
00-0039732,Bo Nix,QB,DEN,KC,18.33,0.15,1.0199421520588192,17.970588235294116,305.5,80,12,91
00-0040074,Tyler Loop,K,BAL,IND,6.63,0.14,1.0,6.629411764705883,112.7,81,6,80
00-0039172,Jake Bates,K,DET,NO,6.61,0.12,1.0,6.605882352941176,112.3,82,7,81
00-0034173,Eddy Pineiro,K,SF,LA,6.58,0.09,1.0,6.582352941176471,111.9,83,8,83
00-0035685,David Montgomery,RB,HOU,BUF,12.7,0.08,1.0110875106202208,12.558823529411764,213.5,84,24,99
00-0039498,Harrison Mevis,K,LA,SF,6.56,0.07,1.0,6.5588235294117645,111.5,85,9,84
00-0038559,Michael Wilson,WR,ARI,LAC,12.59,0.07,1.0004059340172706,12.588235294117647,214.0,86,29,96
00-0031203,Cairo Santos,K,CHI,CAR,6.54,0.05,1.0,6.535294117647059,111.1,87,10,86
00-0040200,Andy Borregales,K,NE,SEA,6.49,0.0,1.0,6.488235294117647,110.3,88,11,92
00-0033077,Dak Prescott,QB,DAL,NYG,18.18,0.0,1.0231197014796185,17.764705882352942,302.0,89,13,111
00-0033090,Hunter Henry,TE,NE,SEA,9.98,0.0,1.0158636897767332,9.823529411764707,167.0,90,13,103
00-0036854,Evan McPherson,K,CIN,TB,6.49,0.0,1.0,6.488235294117647,110.3,91,12,93
00-0031136,Chris Boswell,K,PIT,ATL,6.49,0.0,1.0,6.488235294117647,110.3,92,13,94
00-0036875,Rhamondre Stevenson,RB,NE,SEA,12.62,0.0,1.0,12.623529411764705,214.6,93,25,88
TYS405541,Jordyn Tyson,WR,NO,DET,12.52,0.0,1.12,11.18235294117647,190.1,94,30,173
00-0039404,Will Reichard,K,MIN,GB,6.46,-0.03,1.0,6.464705882352941,109.9,95,14,95
00-0033303,Harrison Butker,K,KC,DEN,6.44,-0.05,1.0,6.4411764705882355,109.5,96,15,97
00-0035358,Chase McLaughlin,K,TB,CIN,6.42,-0.07,1.0,6.417647058823529,109.1,97,16,100
00-0040189,Oronde Gadsden II,TE,LAC,ARI,9.88,-0.1,1.0678478932609357,9.25294117647059,157.3,98,14,144
00-0032569,Wil Lutz,K,DEN,KC,6.39,-0.1,1.0,6.394117647058824,108.7,99,17,102
00-0038544,Quentin Johnston,WR,LAC,ARI,12.39,-0.13,0.9820551765676352,12.617647058823529,214.5,100,31,90
00-0038428,Andre Szmyt,K,CLE,JAX,6.36,-0.13,1.0,6.364705882352942,108.2,101,18,104
00-0040530,Ben Sauls,K,NYG,DAL,6.34,-0.15,1.0,6.335294117647059,107.7,102,19,105
00-0038905,Blake Grupe,K,IND,BAL,6.31,-0.18,1.0,6.305882352941176,107.2,103,20,110
00-0029822,Brandon McManus,K,GB,MIN,6.28,-0.21,1.0,6.276470588235294,106.7,104,21,112
00-0033885,David Njoku,TE,LAC,ARI,9.77,-0.21,1.0678478932609357,9.147058823529411,155.5,105,15,149
00-0037240,Jameson Williams,WR,DET,NO,12.3,-0.22,0.9407840467180809,13.076470588235296,222.3,106,32,62
00-0037664,Alec Pierce,WR,IND,BAL,12.29,-0.23,1.0658544249931259,11.529411764705882,196.0,107,33,165
00-0038097,Cade York,K,NO,DET,6.25,-0.24,1.0,6.247058823529412,106.2,108,22,113
00-0038120,Breece Hall,RB,NYJ,TEN,12.37,-0.25,0.88,14.052941176470588,238.9,109,26,48
00-0038567,Chad Ryland,K,ARI,LAC,6.22,-0.27,1.0,6.2176470588235295,105.7,110,23,115
00-0038129,Cade Otton,TE,TB,CIN,9.71,-0.27,1.12,8.670588235294119,147.4,111,16,169
00-0039229,Charlie Smyth,K,NO,DET,6.19,-0.3,1.0,6.188235294117647,105.2,112,24,116
00-0034161,Daniel Carlson,K,NO,DET,6.16,-0.33,1.0,6.158823529411765,104.7,113,25,119
00-0036423,Albert Okwuegbunam,TE,LV,MIA,9.63,-0.35,1.12,8.6,146.2,114,17,171
00-0038117,Wan'Dale Robinson,WR,TEN,NYJ,12.17,-0.35,1.0262592801120816,11.858823529411765,201.6,115,34,147
00-0030098,Dustin Hopkins,K,CLE,JAX,6.13,-0.36,1.0,6.129411764705883,104.2,116,26,122
00-0026858,Graham Gano,K,NYG,DAL,6.1,-0.39,1.0,6.1000000000000005,103.7,117,27,124
00-0038994,Jordan Addison,WR,MIN,GB,12.12,-0.4,1.0661672448151154,11.36470588235294,193.2,118,35,168
00-0034450,Greg Joseph,K,LV,MIA,6.07,-0.42,1.0,6.070588235294117,103.2,119,28,126
00-0033787,Jake Elliott,K,PHI,WAS,6.04,-0.45,1.0,6.041176470588235,102.7,120,29,127
00-0034753,Mark Andrews,TE,BAL,IND,9.53,-0.45,1.0146926965188348,9.388235294117647,159.6,121,18,133
00-0036040,Juwan Johnson,TE,NO,DET,9.52,-0.46,0.9739957490131638,9.776470588235293,166.2,122,19,107
00-0038562,Jake Moody,K,WAS,PHI,6.01,-0.48,1.0,6.011764705882353,102.2,123,30,129
00-0039918,Caleb Williams,QB,CHI,CAR,17.69,-0.49,0.9626890069472823,18.370588235294118,312.3,124,14,66
00-0034794,Jason Sanders,K,MIA,LV,5.98,-0.51,1.0,5.982352941176471,101.7,125,31,130
00-0039919,Rome Odunze,WR,CHI,CAR,12.0,-0.52,0.9926562845966491,12.088235294117647,205.5,126,36,131
00-0035719,Deebo Samuel Sr.,WR,SF,LA,11.99,-0.53,1.12,10.705882352941176,182.0,127,37,187
00-0035192,Joey Slye,K,TEN,NYJ,5.95,-0.54,1.0,5.952941176470588,101.2,128,32,132
00-0039849,Marvin Harrison Jr.,WR,ARI,LAC,11.96,-0.56,1.0004059340172706,11.952941176470588,203.2,129,38,142
00-0037542,John Parker Romo,K,ATL,PIT,5.92,-0.57,1.0,5.923529411764706,100.7,130,33,134
00-0026498,Matthew Stafford,QB,LA,SF,17.6,-0.58,1.0015511380749538,17.576470588235296,298.8,131,15,125
00-0039750,Joshua Karty,K,LA,SF,5.89,-0.6,1.0,5.894117647058824,100.2,132,34,137
00-0040021,Phil Mafah,RB,DAL,NYG,12.01,-0.61,1.1018068336815208,10.9,185.3,133,27,180
00-0039934,Jude McAtamney,K,NYG,DAL,5.86,-0.63,1.0,5.864705882352942,99.7,134,35,138
00-0040003,Lenny Krieg,K,ATL,PIT,5.84,-0.65,1.0,5.835294117647059,99.2,135,36,141
SAD482340,Kenyon Sadiq,TE,NYJ,TEN,9.3,-0.68,1.0470841445335526,8.882352941176471,151.0,136,20,163
00-0038152,Lucas Havrisik,K,GB,MIN,5.81,-0.68,1.0,5.805882352941176,98.7,137,37,143
00-0040356,Maddux Trujillo,K,BUF,HOU,5.78,-0.71,1.0,5.776470588235294,98.2,138,38,145
SLP-13417,De'Zhaun Stribling,WR,SF,LA,11.79,-0.73,1.12,10.523529411764706,178.9,139,39,193
00-0040766,Mark McNamee,K,GB,MIN,5.75,-0.74,1.0,5.747058823529412,97.7,140,39,146
00-0036139,Rico Dowdle,RB,PIT,ATL,11.87,-0.75,0.944704673768539,12.564705882352941,213.6,141,28,98
00-0035269,Matt Gay,K,LV,MIA,5.72,-0.77,1.0,5.7176470588235295,97.2,142,40,148
00-0023853,Matt Prater,K,BUF,HOU,5.69,-0.8,1.0,5.688235294117647,96.7,143,41,150
00-0036244,Colby Parkinson,TE,LA,SF,9.16,-0.82,1.12,8.18235294117647,139.1,144,21,181
00-0040784,Quinshon Judkins,RB,CLE,JAX,11.79,-0.83,0.9031917945775355,13.052941176470588,221.9,145,29,64
00-0035189,Matthew Wright,K,HOU,BUF,5.66,-0.83,1.0,5.658823529411765,96.2,146,42,151
00-0038997,Josh Downs,WR,IND,BAL,11.67,-0.85,1.0658544249931259,10.947058823529412,186.1,147,40,178
00-0034827,DJ Moore,WR,BUF,HOU,11.66,-0.86,0.9500774850564534,12.276470588235293,208.7,148,41,120
00-0034084,Mike Badgley,K,BUF,HOU,5.63,-0.86,1.0,5.629411764705883,95.7,149,43,152
00-0025565,Nick Folk,K,ATL,PIT,5.6,-0.89,1.0,5.6000000000000005,95.2,150,44,153
00-0040129,Emeka Egbuka,WR,TB,CIN,11.61,-0.91,0.88,13.194117647058825,224.3,151,42,59
00-0036816,Riley Patterson,K,MIA,LV,5.57,-0.92,1.0,5.570588235294117,94.7,152,45,155
00-0035659,Terry McLaurin,WR,WAS,PHI,11.59,-0.93,0.8994390729943169,12.882352941176471,219.0,153,43,73
00-0040279,Ryan Fitzgerald,K,CAR,CHI,5.54,-0.95,1.0,5.541176470588235,94.2,154,46,156
00-0036158,J.K. Dobbins,RB,DEN,KC,11.66,-0.96,0.9583789430066126,12.164705882352942,206.8,155,30,128
00-0037228,Jaylen Warren,RB,PIT,ATL,11.64,-0.98,0.944704673768539,12.31764705882353,209.4,156,31,118
00-0039576,Spencer Shrader,K,IND,BAL,5.51,-0.98,1.0,5.511764705882353,93.7,157,47,157
00-0036162,Tyler Bass,K,BUF,HOU,5.48,-1.01,1.0,5.482352941176471,93.2,158,48,158
00-0040735,Luther Burden III,WR,CHI,CAR,11.51,-1.01,0.9926562845966491,11.6,197.2,159,44,159
00-0031610,Darren Waller,TE,CAR,CHI,8.96,-1.02,0.9098648817715501,9.852941176470589,167.5,160,22,101
00-0033702,Younghoe Koo,K,NYG,DAL,5.45,-1.04,1.0,5.452941176470588,92.7,161,49,160
00-0033862,Zane Gonzalez,K,ATL,PIT,5.42,-1.07,1.0,5.423529411764706,92.2,162,50,164
00-0033293,Aaron Jones,RB,MIN,GB,11.52,-1.1,1.0773992253622149,10.694117647058825,181.8,163,32,189
00-0035228,Kyler Murray,QB,MIN,GB,17.07,-1.11,1.0291990192071925,16.58235294117647,281.9,164,16,172
STO806346,Eli Stowers,TE,PHI,WAS,8.85,-1.13,1.0985782413774627,8.052941176470588,136.9,165,24,186
00-0038935,Brenton Strange,TE,JAX,CLE,8.85,-1.13,0.978563773733188,9.047058823529412,153.8,166,23,154
00-0036259,Jauan Jennings,WR,MIN,GB,11.35,-1.17,1.0661672448151154,10.641176470588235,180.9,167,45,190
00-0038041,Jake Ferguson,TE,DAL,NYG,8.75,-1.23,0.88,9.941176470588236,169.0,168,25,89
00-0036894,Pat Freiermuth,TE,PIT,ATL,8.75,-1.23,1.0375328201189562,8.429411764705883,143.3,169,26,175
00-0030061,Zach Ertz,TE,WAS,PHI,8.64,-1.34,0.8838970023059185,9.776470588235293,166.2,170,27,106
00-0036919,Kenny Gainwell,RB,TB,CIN,11.25,-1.37,1.0668614789619988,10.547058823529412,179.3,171,33,192
00-0040719,Bhayshul Tuten,RB,JAX,CLE,11.22,-1.4,1.1027184516307258,10.170588235294119,172.9,172,34,203
00-0040236,Kyle Monangai,RB,CHI,CAR,11.18,-1.44,1.117795151341271,10.005882352941176,170.1,173,35,205
CON046719,KC Concepcion,WR,CLE,JAX,11.05,-1.47,0.9795925898590302,11.282352941176471,191.8,174,46,170
00-0033110,Tyler Higbee,TE,LA,SF,8.5,-1.48,1.12,7.588235294117647,129.0,175,28,200
00-0031588,Stefon Diggs,WR,WAS,PHI,11.03,-1.49,0.8994390729943169,12.258823529411766,208.4,176,47,121
00-0040730,RJ Harvey,RB,DEN,KC,11.08,-1.54,0.9583789430066126,11.564705882352941,196.6,177,36,161
00-0039893,Brian Thomas Jr.,WR,JAX,CLE,10.95,-1.57,0.88,12.441176470588236,211.5,178,48,109
00-0036555,Chuba Hubbard,RB,CAR,CHI,11.01,-1.61,0.9624893797790994,11.435294117647059,194.4,179,37,167
00-0039894,Xavier Worthy,WR,KC,DEN,10.89,-1.63,1.044154370034052,10.429411764705883,177.3,180,49,196
00-0033921,Chris Godwin Jr.,WR,TB,CIN,10.87,-1.65,0.88,12.352941176470589,210.0,181,50,114
00-0034383,Dalton Schultz,TE,HOU,BUF,8.31,-1.67,0.8932003002627299,9.305882352941175,158.2,182,29,139
00-0039916,Ricky Pearsall,WR,SF,LA,10.84,-1.68,1.12,9.68235294117647,164.6,183,51,214
00-0034960,Jakobi Meyers,WR,JAX,CLE,10.83,-1.69,0.88,12.311764705882354,209.3,184,52,117
00-0040743,Tyler Shough,QB,NO,DET,16.46,-1.72,1.0478938156078843,15.711764705882354,267.1,185,17,198
00-0038124,Christian Watson,WR,GB,MIN,10.77,-1.75,0.88,12.241176470588234,208.1,186,53,123
00-0033106,Jared Goff,QB,DET,NO,16.4,-1.78,0.9214381200140412,17.8,302.6,187,19,108
00-0036971,Trevor Lawrence,QB,JAX,CLE,16.4,-1.78,0.8909551882823057,18.41176470588235,313.0,188,18,63
00-0040736,Mason Taylor,TE,NYJ,TEN,8.15,-1.83,1.0470841445335526,7.788235294117648,132.4,189,30,195
00-0037816,Romeo Doubs,WR,NE,SEA,10.64,-1.88,0.9842699650443667,10.811764705882354,183.8,190,54,184
00-0039793,AJ Barner,TE,SEA,NE,8.1,-1.88,0.9841363102232668,8.229411764705883,139.9,191,31,179
00-0037112,Jake Tonges,TE,SF,LA,8.04,-1.94,0.9467105263157894,8.488235294117647,144.3,192,32,174
00-0039150,Bryce Young,QB,CAR,CHI,16.15,-2.03,1.1011251667312076,14.664705882352942,249.3,193,20,226
00-0040676,Cam Ward,QB,TEN,NYJ,16.14,-2.04,1.0801540207444738,14.941176470588236,254.0,194,21,219
00-0039344,Jonathon Brooks,RB,CAR,CHI,10.44,-2.18,0.9624893797790994,10.847058823529412,184.4,195,38,182
00-0040737,Terrance Ferguson,TE,LA,SF,7.79,-2.19,1.12,6.952941176470588,118.2,196,33,216
00-0034829,Mike Gesicki,TE,CIN,TB,7.75,-2.23,1.12,6.917647058823529,117.6,197,35,217
00-0033881,Evan Engram,TE,DEN,KC,7.75,-2.23,1.019260721238859,7.6,129.2,198,34,199
00-0037838,Isaiah Likely,TE,NYG,DAL,7.74,-2.24,0.9511556254130423,8.13529411764706,138.3,199,36,185
KLA269938,Max Klare,TE,LA,SF,7.72,-2.26,1.12,6.894117647058824,117.2,200,37,221
00-0037525,Jordan Mason,RB,MIN,GB,10.33,-2.29,1.0773992253622149,9.588235294117647,163.0,201,39,220
00-0039491,Jalen Coker,WR,CAR,CHI,10.21,-2.31,1.12,9.117647058823529,155.0,202,55,231
00-0040584,Gunnar Helm,TE,TEN,NYJ,7.62,-2.36,1.064193473484916,7.164705882352941,121.8,203,38,210
00-0030279,Keenan Allen,WR,IND,BAL,10.13,-2.39,1.0658544249931259,9.505882352941176,161.6,204,56,224
00-0035710,Daniel Jones,QB,IND,BAL,15.76,-2.42,1.009870936097981,15.605882352941178,265.3,205,22,201
00-0039847,Theo Johnson,TE,NYG,DAL,7.54,-2.44,0.9511556254130423,7.923529411764705,134.7,206,39,191
00-0038606,Parker Washington,WR,JAX,CLE,10.07,-2.45,0.88,11.441176470588236,194.5,207,57,166
00-0037256,Rachaad White,RB,WAS,PHI,10.15,-2.47,1.0218548271410126,9.929411764705883,168.8,208,40,208
00-0040242,Jacory Croskey-Merritt,RB,WAS,PHI,10.15,-2.47,1.0218548271410126,9.929411764705883,168.8,209,41,209
00-0037261,Khalil Shakir,WR,BUF,HOU,9.99,-2.53,0.9500774850564534,10.511764705882353,178.7,210,58,194
BOS677861,Denzel Boston,WR,CLE,JAX,9.92,-2.6,0.9795925898590302,10.129411764705882,172.2,211,59,204
00-0036945,Justin Fields,QB,KC,DEN,15.57,-2.61,1.0886907627007396,14.305882352941175,243.2,212,23,236
00-0035229,T.J. Hockenson,TE,MIN,GB,7.34,-2.64,0.88,8.341176470588236,141.8,213,40,176
00-0038563,Tre Tucker,WR,LV,MIA,9.87,-2.65,1.068787398688018,9.235294117647058,157.0,214,60,229
00-0037545,Rashid Shaheed,WR,SEA,NE,9.83,-2.69,1.015730034955633,9.68235294117647,164.6,215,61,213
00-0039738,Blake Corum,RB,LA,SF,9.92,-2.7,1.1140611724723875,8.905882352941177,151.4,216,42,239
00-0030565,Geno Smith,QB,NYJ,TEN,15.44,-2.74,1.1110139498651177,13.9,236.3,217,25,250
00-0034869,Sam Darnold,QB,SEA,NE,15.44,-2.74,0.9909690601284297,15.582352941176469,264.9,218,24,202
00-0039032,Tyjae Spears,RB,TEN,NYJ,9.87,-2.75,1.12,8.811764705882354,149.8,219,43,241
00-0036924,Michael Carter,RB,TEN,NYJ,9.85,-2.77,1.12,8.794117647058824,149.5,220,44,242
00-0039923,J.J. McCarthy,QB,MIN,GB,15.35,-2.83,1.0291990192071925,14.91764705882353,253.6,221,26,222
00-0039146,Jayden Reed,WR,GB,MIN,9.68,-2.84,0.88,11.0,187.0,222,62,177
00-0031503,Jameis Winston,QB,NYG,DAL,15.32,-2.86,1.12,13.68235294117647,232.6,223,28,253
SIM639376,Ty Simpson,QB,LA,SF,15.32,-2.86,1.0015511380749538,15.3,260.1,224,27,207
00-0037809,Chig Okonkwo,TE,WAS,PHI,7.09,-2.89,0.8838970023059185,8.023529411764706,136.4,225,41,188
00-0039165,Zach Charbonnet,RB,SEA,NE,9.71,-2.91,1.0,9.705882352941176,165.0,226,45,212
00-0035662,Marquise Brown,WR,PHI,WAS,9.59,-2.93,1.102516596179278,8.694117647058825,147.8,227,63,245
00-0033906,Alvin Kamara,RB,NO,DET,9.49,-3.13,1.0085179302128837,9.405882352941177,159.9,228,46,225
00-0033858,Jonnu Smith,TE,GB,MIN,6.81,-3.17,0.88,7.741176470588235,131.6,229,42,197
MEN516487,Fernando Mendoza,QB,LV,MIA,14.97,-3.21,1.0441238417188003,14.335294117647058,243.7,230,29,234
BOE586077,Nate Boerkircher,TE,JAX,CLE,6.71,-3.27,0.978563773733188,6.858823529411764,116.6,231,43,223
00-0023459,Aaron Rodgers,QB,PIT,ATL,14.8,-3.38,1.0306057924879424,14.36470588235294,244.2,232,30,232
00-0035644,Noah Fant,TE,NO,DET,6.45,-3.53,0.9739957490131638,6.617647058823529,112.5,233,44,227
00-0038128,Malik Willis,QB,MIA,LV,14.65,-3.53,1.0098709360979807,14.505882352941176,246.6,234,31,230
00-0033357,Taysom Hill,TE,NO,DET,6.42,-3.56,0.9739957490131638,6.588235294117647,112.0,235,45,228
00-0039163,C.J. Stroud,QB,HOU,BUF,14.62,-3.56,0.9741426788864507,15.011764705882353,255.2,236,32,215
00-0040583,Woody Marks,RB,HOU,BUF,9.06,-3.56,1.0110875106202208,8.958823529411765,152.3,237,47,237
00-0033699,Austin Ekeler,RB,WAS,PHI,8.98,-3.64,1.0218548271410126,8.788235294117648,149.4,238,48,243
00-0036407,Jerry Jeudy,WR,CLE,JAX,8.78,-3.74,0.9795925898590302,8.964705882352941,152.4,239,64,235
