season,snapshot_date,source,format,player_name,team,position,adp,high,low,stdev,times_drafted
2025,2025-09-01,ffc,standard,Tyler Bass,BUF,K,140.2,103.0,158.0,19.8,12.0
2025,2025-09-01,ffc,standard,C.J. Stroud,HOU,QB,141.0,130.0,164.0,9.6,12.0
2025,2025-09-01,ffc,standard,Jaydon Blue,DAL,RB,143.0,101.0,176.0,17.7,23.0
2025,2025-09-01,ffc,standard,Joe Mixon,FA,RB,144.7,112.0,171.0,15.9,22.0
2025,2025-09-01,ffc,standard,Jerome Ford,WAS,RB,145.5,107.0,167.0,16.6,15.0
2025,2025-09-01,ffc,standard,Green Bay Defense,GB,DST,146.4,109.0,179.0,19.7,19.0
2025,2025-09-01,ffc,standard,Braelon Allen,NYJ,RB,147.7,115.0,179.0,20.3,28.0
2025,2025-09-01,ffc,standard,Dylan Sampson,CLE,RB,148.8,127.0,164.0,12.0,12.0
2025,2025-09-01,ffc,standard,Harrison Butker,KC,K,149.2,135.0,163.0,11.0,12.0
2025,2025-09-01,ffc,standard,Minnesota Defense,MIN,DST,151.3,89.0,180.0,23.7,31.0
2025,2025-09-01,ffc,standard,Adam Thielen,FA,WR,157.6,139.0,179.0,13.2,14.0
2025,2025-09-01,ffc,standard,Dalton Kincaid,BUF,TE,158.9,124.0,178.0,17.0,16.0
2025,2025-09-01,ffc,standard,Bhayshul Tuten,JAX,RB,161.8,150.0,174.0,9.1,10.0
2025,2025-09-01,ffc,standard,San Francisco Defense,SF,DST,164.5,138.0,179.0,16.0,16.0
2025,2025-09-01,ffc,standard,Ka'imi Fairbairn,HOU,K,166.3,122.0,180.0,16.8,12.0
