season,snapshot_date,source,format,player_name,team,position,adp,high,low,stdev,times_drafted
2024,2024-09-01,ffc,ppr,Kirk Cousins,ATL,QB,130.1,102.0,150.0,10.8,64.0
2024,2024-09-01,ffc,ppr,Ty Chandler,MIN,RB,130.3,112.0,150.0,7.1,46.0
2024,2024-09-01,ffc,ppr,Aaron Rodgers,NYJ,QB,130.4,95.0,150.0,13.6,66.0
2024,2024-09-01,ffc,ppr,Joshua Palmer,LAC,WR,130.5,109.0,150.0,8.1,197.0
2024,2024-09-01,ffc,ppr,Zach Charbonnet,SEA,RB,130.7,113.0,147.0,6.7,59.0
2024,2024-09-01,ffc,ppr,Baltimore Defense,BAL,DST,131.2,89.0,158.0,15.9,228.0
2024,2024-09-01,ffc,ppr,Jakobi Meyers,LV,WR,131.7,95.0,154.0,13.8,42.0
2024,2024-09-01,ffc,ppr,Jerry Jeudy,CLE,WR,132.9,111.0,145.0,8.2,51.0
2024,2024-09-01,ffc,ppr,San Francisco Defense,SF,DST,133.4,87.0,159.0,17.8,154.0
2024,2024-09-01,ffc,ppr,Jordan Addison,MIN,WR,134.1,108.0,152.0,9.7,49.0
2024,2024-09-01,ffc,ppr,Justin Fields,PIT,QB,134.7,1.0,208.0,55.4,10.0
2024,2024-09-01,ffc,ppr,Brandin Cooks,DAL,WR,135.1,110.0,152.0,9.4,46.0
2024,2024-09-01,ffc,ppr,Pat Freiermuth,PIT,TE,135.5,105.0,168.0,11.6,71.0
2024,2024-09-01,ffc,ppr,Khalil Herbert,CIN,RB,136.4,113.0,163.0,9.8,30.0
2024,2024-09-01,ffc,ppr,Cole Kmet,CHI,TE,137.1,101.0,165.0,13.8,35.0
2024,2024-09-01,ffc,ppr,Dallas Defense,DAL,DST,139.3,94.0,167.0,17.9,105.0
2024,2024-09-01,ffc,ppr,Rashid Shaheed,NO,WR,139.8,123.0,150.0,7.7,35.0
2024,2024-09-01,ffc,ppr,NY Jets Defense,NYJ,DST,140.8,93.0,183.0,18.2,145.0
2024,2024-09-01,ffc,ppr,Justin Tucker,BAL,K,140.9,91.0,185.0,19.0,171.0
