season,snapshot_date,source,format,player_name,team,position,adp,high,low,stdev,times_drafted
2022,2022-09-04,ffc,half_ppr,Isiah Pacheco,KC,RB,109.8,77.0,138.0,12.4,64.0
2022,2022-09-04,ffc,half_ppr,Pat Freiermuth,PIT,TE,111.5,87.0,138.0,10.9,68.0
2022,2022-09-04,ffc,half_ppr,Chris Olave,NO,WR,114.2,97.0,133.0,7.1,97.0
2022,2022-09-04,ffc,half_ppr,Drake London,ATL,WR,115.7,89.0,146.0,10.3,85.0
2022,2022-09-04,ffc,half_ppr,Michael Carter,NYJ,RB,115.8,87.0,150.0,11.8,74.0
2022,2022-09-04,ffc,half_ppr,Cole Kmet,CHI,TE,116.2,86.0,151.0,11.7,103.0
2022,2022-09-04,ffc,half_ppr,Tampa Bay Defense,TB,DST,118.5,79.0,143.0,14.9,69.0
2022,2022-09-04,ffc,half_ppr,Buffalo Defense,BUF,DST,120.9,93.0,151.0,11.3,142.0
2022,2022-09-04,ffc,half_ppr,George Pickens,PIT,WR,121.1,92.0,148.0,11.1,116.0
2022,2022-09-04,ffc,half_ppr,Julio Jones,TB,WR,126.2,89.0,148.0,14.2,53.0
2022,2022-09-04,ffc,half_ppr,Romeo Doubs,GB,WR,128.1,98.0,150.0,11.3,55.0
2022,2022-09-04,ffc,half_ppr,Josh Jacobs,LV,RB,128.7,71.0,180.0,21.8,201.0
2022,2022-09-04,ffc,half_ppr,LA Rams Defense,LAR,DST,134.5,106.0,151.0,10.9,60.0
2022,2022-09-04,ffc,half_ppr,Justin Fields,CHI,QB,136.3,113.0,178.0,13.6,56.0
2022,2022-09-04,ffc,half_ppr,Darrell Henderson Jr.,JAX,RB,138.1,87.0,180.0,19.6,148.0
2022,2022-09-04,ffc,half_ppr,Justin Tucker,BAL,K,138.4,92.0,179.0,17.9,170.0
2022,2022-09-04,ffc,half_ppr,LA Chargers Defense,LAC,DST,144.1,109.0,165.0,14.9,53.0
2022,2022-09-04,ffc,half_ppr,Harrison Butker,KC,K,146.9,108.0,187.0,16.7,55.0
2022,2022-09-04,ffc,half_ppr,Indianapolis Defense,IND,DST,150.7,109.0,193.0,18.8,52.0
2022,2022-09-04,ffc,half_ppr,Raheem Mostert,MIA,RB,151.1,111.0,180.0,17.1,57.0
2022,2022-09-04,ffc,half_ppr,Dawson Knox,BUF,TE,157.9,87.0,204.0,26.9,61.0
