adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
149,Harrison Mevis,K,LAR,,,,ffc,ppr,141.3,9.0,19.0,2026-07-18T22:47:56.172763+00:00,harrison mevis
150,Detroit Defense,DST,DET,,,,ffc,ppr,142.7,15.8,52.0,2026-07-18T22:47:56.172763+00:00,detroit defense
151,Antonio Williams,WR,WAS,,,,ffc,ppr,142.7,12.5,27.0,2026-07-18T22:47:56.172763+00:00,antonio williams
152,Minnesota Defense,DST,MIN,,,,ffc,ppr,143.1,13.8,55.0,2026-07-18T22:47:56.172763+00:00,minnesota defense
153,T.J. Hockenson,TE,MIN,,,,ffc,ppr,143.7,19.0,21.0,2026-07-18T22:47:56.172763+00:00,tj hockenson
154,Juwan Johnson,TE,NO,,,,ffc,ppr,144.3,31.0,20.0,2026-07-18T22:47:56.172763+00:00,juwan johnson
155,Cameron Dicker,K,LAC,,,,ffc,ppr,144.8,15.6,32.0,2026-07-18T22:47:56.172763+00:00,cameron dicker
156,Sam Darnold,QB,SEA,,,,ffc,ppr,145.3,12.5,36.0,2026-07-18T22:47:56.172763+00:00,samuel darnold
157,Woody Marks,RB,HOU,,,,ffc,ppr,145.4,16.4,49.0,2026-07-18T22:47:56.172763+00:00,woody marks
158,Green Bay Defense,DST,GB,,,,ffc,ppr,146.4,13.5,7.0,2026-07-18T22:47:56.172763+00:00,green bay defense
159,Tyler Shough,QB,NO,,,,ffc,ppr,146.9,14.5,107.0,2026-07-18T22:47:56.172763+00:00,tyler shough
160,Pittsburgh Defense,DST,PIT,,,,ffc,ppr,148.1,16.8,92.0,2026-07-18T22:47:56.172763+00:00,pittsburgh defense
161,Jake Bates,K,DET,,,,ffc,ppr,148.2,15.9,37.0,2026-07-18T22:47:56.172763+00:00,jacob bates
162,Dylan Sampson,RB,CLE,,,,ffc,ppr,148.3,21.3,7.0,2026-07-18T22:47:56.172763+00:00,dylan sampson
163,Kyler Murray,QB,MIN,,,,ffc,ppr,148.7,15.5,83.0,2026-07-18T22:47:56.172763+00:00,kyler murray
164,Eddy Piñeiro,K,SF,,,,ffc,ppr,149.8,13.3,26.0,2026-07-18T22:47:56.172763+00:00,eddy pieiro
165,Chris Rodriguez Jr.,RB,JAX,,,,ffc,ppr,150.7,19.5,43.0,2026-07-18T22:47:56.172763+00:00,christopher rodriguez
166,Alvin Kamara,RB,NO,,,,ffc,ppr,150.9,16.4,52.0,2026-07-18T22:47:56.172763+00:00,alvin kamara
167,Ka'imi Fairbairn,K,HOU,,,,ffc,ppr,152.0,9.0,21.0,2026-07-18T22:47:56.172763+00:00,kaimi fairbairn
168,Cam Little,K,JAX,,,,ffc,ppr,152.0,17.9,86.0,2026-07-18T22:47:56.172763+00:00,cameron little
169,Oronde Gadsden,TE,LAC,,,,ffc,ppr,152.2,28.3,6.0,2026-07-18T22:47:56.172763+00:00,oronde gadsden
170,C.J. Stroud,QB,HOU,,,,ffc,ppr,153.1,10.0,14.0,2026-07-18T22:47:56.172763+00:00,cj stroud
171,Calvin Ridley,WR,TEN,,,,ffc,ppr,153.2,14.7,14.0,2026-07-18T22:47:56.172763+00:00,calvin ridley
172,Cooper Kupp,WR,SEA,,,,ffc,ppr,154.0,13.5,14.0,2026-07-18T22:47:56.172763+00:00,cooper kupp
173,Hunter Henry,TE,NE,,,,ffc,ppr,154.0,22.5,14.0,2026-07-18T22:47:56.172763+00:00,hunter henry
174,Tyler Loop,K,BAL,,,,ffc,ppr,154.1,15.1,22.0,2026-07-18T22:47:56.172763+00:00,tyler loop
