adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
97,Kyle Monangai,RB,CHI,,,,sleeper,half_ppr,97.1,,,2026-09-06T16:17:37.033843+00:00,kyle monangai
98,Trevor Lawrence,QB,JAX,,,,sleeper,half_ppr,98.8,,,2026-09-06T16:17:37.033843+00:00,trevor lawrence
99,Jacory Croskey-Merritt,RB,WAS,,,,sleeper,half_ppr,99.1,,,2026-09-06T16:17:37.033843+00:00,jacory croskeymerritt
100,MarShawn Lloyd,RB,GB,,,,sleeper,half_ppr,100.8,,,2026-09-06T16:17:37.033843+00:00,marshawn lloyd
101,Jordan Addison,WR,MIN,,,,sleeper,half_ppr,101.7,,,2026-09-06T16:17:37.033843+00:00,jordan addison
102,Jayden Reed,WR,GB,,,,sleeper,half_ppr,102.9,,,2026-09-06T16:17:37.033843+00:00,jayden reed
103,Quentin Johnston,WR,LAC,,,,sleeper,half_ppr,103.3,,,2026-09-06T16:17:37.033843+00:00,quentin johnston
104,Michael Pittman,WR,PIT,,,,sleeper,half_ppr,103.7,,,2026-09-06T16:17:37.033843+00:00,michael pittman
105,Houston Texans,DST,HOU,,,,sleeper,half_ppr,105.3,,,2026-09-06T16:17:37.033843+00:00,houston texans
106,Matthew Stafford,QB,LAR,,,,sleeper,half_ppr,106.5,,,2026-09-06T16:17:37.033843+00:00,matthew stafford
107,Kenny Gainwell,RB,TB,,,,sleeper,half_ppr,107.2,,,2026-09-06T16:17:37.033843+00:00,kenneth gainwell
108,Jaxson Dart,QB,NYG,,,,sleeper,half_ppr,108.3,,,2026-09-06T16:17:37.033843+00:00,jaxson dart
109,Isaiah Likely,TE,NYG,,,,sleeper,half_ppr,109.6,,,2026-09-06T16:17:37.033843+00:00,isaiah likely
110,Stefon Diggs,WR,WAS,,,,sleeper,half_ppr,110.9,,,2026-09-06T16:17:37.033843+00:00,stefon diggs
111,KC Concepcion,WR,CLE,,,,sleeper,half_ppr,111.5,,,2026-09-06T16:17:37.033843+00:00,kc concepcion
112,Seattle Seahawks,DST,SEA,,,,sleeper,half_ppr,111.7,,,2026-09-06T16:17:37.033843+00:00,seattle seahawks
113,Jordyn Tyson,WR,NO,,,,sleeper,half_ppr,113.5,,,2026-09-06T16:17:37.033843+00:00,jordyn tyson
114,Josh Downs,WR,IND,,,,sleeper,half_ppr,114.8,,,2026-09-06T16:17:37.033843+00:00,joshua downs
115,De'Zhaun Stribling,WR,SF,,,,sleeper,half_ppr,115.6,,,2026-09-06T16:17:37.033843+00:00,dezhaun stribling
