adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
206,Chig Okonkwo,TE,WAS,,,,ffc,ppr,160.9,21.2,22.0,2026-08-28T21:40:54.637662+00:00,chig okonkwo
207,Will Reichard,K,MIN,,,,ffc,ppr,160.9,16.7,155.0,2026-08-28T21:40:54.637662+00:00,william reichard
208,Dalton Schultz,TE,HOU,,,,ffc,ppr,161.2,21.4,71.0,2026-08-28T21:40:54.637662+00:00,dalton schultz
209,Malik Davis,RB,DAL,,,,ffc,ppr,161.3,27.5,6.0,2026-08-28T21:40:54.637662+00:00,malik davis
210,Harrison Butker,K,KC,,,,ffc,ppr,161.5,20.6,294.0,2026-08-28T21:40:54.637662+00:00,harrison butker
211,Trey Smack,K,GB,,,,ffc,ppr,161.6,20.2,47.0,2026-08-28T21:40:54.637662+00:00,trey smack
212,Bryce Young,QB,CAR,,,,ffc,ppr,161.8,18.1,30.0,2026-08-28T21:40:54.637662+00:00,bryce young
213,Kimani Vidal,RB,LAC,,,,ffc,ppr,162.1,15.6,12.0,2026-08-28T21:40:54.637662+00:00,kimani vidal
214,Malik Willis,QB,MIA,,,,ffc,ppr,162.1,13.1,234.0,2026-08-28T21:40:54.637662+00:00,malik willis
215,Brenton Strange,TE,JAX,,,,ffc,ppr,162.7,18.5,78.0,2026-08-28T21:40:54.637662+00:00,brenton strange
216,Tank Bigsby,RB,PHI,,,,ffc,ppr,162.8,23.0,101.0,2026-08-28T21:40:54.637662+00:00,tank bigsby
217,Najee Harris,RB,NYG,,,,ffc,ppr,163.0,29.7,5.0,2026-08-28T21:40:54.637662+00:00,najee harris
218,T.J. Hockenson,TE,MIN,,,,ffc,ppr,163.2,24.1,57.0,2026-08-28T21:40:54.637662+00:00,tj hockenson
219,Devaughn Vele,WR,NO,,,,ffc,ppr,163.3,11.4,21.0,2026-08-28T21:40:54.637662+00:00,devaughn vele
220,Kayshon Boutte,WR,HOU,,,,ffc,ppr,163.4,18.9,92.0,2026-08-28T21:40:54.637662+00:00,kayshon boutte
221,Terrance Ferguson,TE,LAR,,,,ffc,ppr,163.4,16.1,35.0,2026-08-28T21:40:54.637662+00:00,terrance ferguson
222,Baltimore Defense,DST,BAL,,,,ffc,ppr,163.5,19.6,386.0,2026-08-28T21:40:54.637662+00:00,baltimore defense
223,Blake Grupe,K,IND,,,,ffc,ppr,163.6,15.8,74.0,2026-08-28T21:40:54.637662+00:00,blake grupe
224,Jaydon Blue,RB,DAL,,,,ffc,ppr,164.1,11.4,16.0,2026-08-28T21:40:54.637662+00:00,jaydon blue
225,Omar Cooper Jr.,WR,NYJ,,,,ffc,ppr,164.2,37.2,9.0,2026-08-28T21:40:54.637662+00:00,omar cooper
226,Ray Davis,RB,BUF,,,,ffc,ppr,164.8,23.9,17.0,2026-08-28T21:40:54.637662+00:00,ray davis
227,Atlanta Defense,DST,ATL,,,,ffc,ppr,164.9,19.1,131.0,2026-08-28T21:40:54.637662+00:00,atlanta defense
228,Travis Hunter,WR,JAX,,,,ffc,ppr,164.9,15.2,72.0,2026-08-28T21:40:54.637662+00:00,travis hunter
229,NY Giants Defense,DST,NYG,,,,ffc,ppr,165.3,20.1,32.0,2026-08-28T21:40:54.637662+00:00,ny giants defense
230,Dallas Defense,DST,DAL,,,,ffc,ppr,165.7,22.1,67.0,2026-08-28T21:40:54.637662+00:00,dallas defense
231,Eddy Piñeiro,K,SF,,,,ffc,ppr,165.7,21.9,87.0,2026-08-28T21:40:54.637662+00:00,eddy pieiro
232,Adonai Mitchell,WR,NYJ,,,,ffc,ppr,165.8,11.9,74.0,2026-08-28T21:40:54.637662+00:00,adonai mitchell
233,Jaylin Noel,WR,HOU,,,,ffc,ppr,166.0,15.9,30.0,2026-08-28T21:40:54.637662+00:00,jaylin noel
234,Nick Folk,K,ATL,,,,ffc,ppr,166.9,31.3,16.0,2026-08-28T21:40:54.637662+00:00,nicholas folk
235,Cairo Santos,K,CHI,,,,ffc,ppr,167.0,21.7,35.0,2026-08-28T21:40:54.637662+00:00,cairo santos
236,Malachi Fields,WR,NYG,,,,ffc,ppr,167.2,43.4,13.0,2026-08-28T21:40:54.637662+00:00,malachi fields
237,Tre' Harris,WR,LAC,,,,ffc,ppr,167.4,27.3,16.0,2026-08-28T21:40:54.637662+00:00,tre harris
238,Dontayvion Wicks,WR,PHI,,,,ffc,ppr,167.8,16.3,105.0,2026-08-28T21:40:54.637662+00:00,dontayvion wicks
239,Cam Ward,QB,TEN,,,,ffc,ppr,168.1,12.1,49.0,2026-08-28T21:40:54.637662+00:00,cameron ward
240,Caleb Douglas,WR,MIA,,,,ffc,ppr,168.6,18.9,57.0,2026-08-28T21:40:54.637662+00:00,caleb douglas
241,Fernando Mendoza,QB,LV,,,,ffc,ppr,168.6,32.6,16.0,2026-08-28T21:40:54.637662+00:00,fernando mendoza
242,Evan McPherson,K,CIN,,,,ffc,ppr,168.9,19.4,86.0,2026-08-28T21:40:54.637662+00:00,evan mcpherson
243,Andy Borregales,K,NE,,,,ffc,ppr,169.8,14.7,26.0,2026-08-28T21:40:54.637662+00:00,andy borregales
244,Chicago Defense,DST,CHI,,,,ffc,ppr,170.3,19.9,32.0,2026-08-28T21:40:54.637662+00:00,chicago defense
245,Dean Connors,RB,LAR,,,,ffc,ppr,170.4,10.4,5.0,2026-08-28T21:40:54.637662+00:00,dean connors
246,Aaron Rodgers,QB,PIT,,,,ffc,ppr,170.7,43.5,15.0,2026-08-28T21:40:54.637662+00:00,aaron rodgers
247,Justice Hill,RB,BAL,,,,ffc,ppr,170.8,11.8,20.0,2026-08-28T21:40:54.637662+00:00,justice hill
248,Tennessee Defense,DST,TEN,,,,ffc,ppr,170.9,12.8,143.0,2026-08-28T21:40:54.637662+00:00,tennessee defense
249,James Conner,RB,ARI,,,,ffc,ppr,171.7,13.9,16.0,2026-08-28T21:40:54.637662+00:00,james conner
250,Ryan Flournoy,WR,DAL,,,,ffc,ppr,171.8,19.7,31.0,2026-08-28T21:40:54.637662+00:00,ryan flournoy
251,Jacoby Brissett,QB,ARI,,,,ffc,ppr,174.9,13.9,15.0,2026-08-28T21:40:54.637662+00:00,jacoby brissett
252,New Orleans Defense,DST,NO,,,,ffc,ppr,175.3,14.3,104.0,2026-08-28T21:40:54.637662+00:00,new orleans defense
253,Kaden Wetjen,WR,PIT,,,,ffc,ppr,175.5,2.3,6.0,2026-08-28T21:40:54.637662+00:00,kaden wetjen
254,Germie Bernard,WR,PIT,,,,ffc,ppr,175.6,14.3,20.0,2026-08-28T21:40:54.637662+00:00,germie bernard
255,Darius Slayton,WR,NYG,,,,ffc,ppr,175.9,10.1,13.0,2026-08-28T21:40:54.637662+00:00,darius slayton
256,Dominic Zvada,K,NYG,,,,ffc,ppr,176.8,9.1,5.0,2026-08-28T21:40:54.637662+00:00,dominic zvada
257,Greg Dulcich,TE,MIA,,,,ffc,ppr,177.3,23.2,23.0,2026-08-28T21:40:54.637662+00:00,greg dulcich
258,Pat Freiermuth,TE,PIT,,,,ffc,ppr,178.8,30.7,6.0,2026-08-28T21:40:54.637662+00:00,pat freiermuth
259,Xavier Legette,WR,CAR,,,,ffc,ppr,180.0,18.9,7.0,2026-08-28T21:40:54.637662+00:00,xavier legette
260,Xavier Hutchinson,WR,HOU,,,,ffc,ppr,180.6,13.6,7.0,2026-08-28T21:40:54.637662+00:00,xavier hutchinson
261,Ty Johnson,RB,BUF,,,,ffc,ppr,181.2,24.4,15.0,2026-08-28T21:40:54.637662+00:00,ty johnson
262,Troy Franklin,WR,DEN,,,,ffc,ppr,182.1,16.3,13.0,2026-08-28T21:40:54.637662+00:00,troy franklin
263,Cincinnati Defense,DST,CIN,,,,ffc,ppr,183.0,24.0,53.0,2026-08-28T21:40:54.637662+00:00,cincinnati defense
264,Geno Smith,QB,NYJ,,,,ffc,ppr,184.1,10.1,9.0,2026-08-28T21:40:54.637662+00:00,geno smith
265,Washington Defense,DST,WAS,,,,ffc,ppr,197.3,23.3,18.0,2026-08-28T21:40:54.637662+00:00,washington defense
